Code,Name,State,CBSA Code,Wage Index
45312,"Colorado", Texas  ,50125,0.7978
45321,"Comanche", Texas  ,50125,0.7978
45330,"Concho", Texas  ,50125,0.7978
45340,"Cooke", Texas  ,50125,0.7978
45350,"Cottle", Texas  ,50125,0.7978
45360,"Crane", Texas  ,50125,0.7978
45361,"Crockett", Texas  ,50125,0.7978
45370,"Culberson", Texas  ,50125,0.7978
45380,"Dallam", Texas  ,50125,0.7978
45391,"Dawson", Texas  ,50125,0.7978
45420,"De Witt", Texas  ,50125,0.7978
45392,"Deaf Smith", Texas  ,50125,0.7978
45421,"Dickens", Texas  ,50125,0.7978
45430,"Dimmit", Texas  ,50125,0.7978
45431,"Donley", Texas  ,50125,0.7978
45440,"Duval", Texas  ,50125,0.7978
45450,"Eastland", Texas  ,50125,0.7978
45460,"Edwards", Texas  ,50125,0.7978
45490,"Erath", Texas  ,50125,0.7978
45500,"Falls", Texas  ,50125,0.7978
45510,"Fannin", Texas  ,50125,0.7978
45511,"Fayette", Texas  ,50125,0.7978
45520,"Fisher", Texas  ,50125,0.7978
45521,"Floyd", Texas  ,50125,0.7978
45522,"Foard", Texas  ,50125,0.7978
45531,"Franklin", Texas  ,50125,0.7978
45540,"Freestone", Texas  ,50125,0.7978
45541,"Frio", Texas  ,50125,0.7978
45542,"Gaines", Texas  ,50125,0.7978
45551,"Garza", Texas  ,50125,0.7978
45552,"Gillespie", Texas  ,50125,0.7978
45560,"Glasscock", Texas  ,50125,0.7978
45562,"Gonzales", Texas  ,50125,0.7978
45563,"Gray", Texas  ,50125,0.7978
45580,"Grimes", Texas  ,50125,0.7978
45582,"Hale", Texas  ,50125,0.7978
45583,"Hall", Texas  ,50125,0.7978
45590,"Hamilton", Texas  ,50125,0.7978
45591,"Hansford", Texas  ,50125,0.7978
45592,"Hardeman", Texas  ,50125,0.7978
45620,"Harrison", Texas  ,50266,0.7978
45621,"Hartley", Texas  ,50125,0.7978
45630,"Haskell", Texas  ,50125,0.7978
45632,"Hemphill", Texas  ,50125,0.7978
45640,"Henderson", Texas  ,50206,0.7978
45651,"Hill", Texas  ,50125,0.7978
45652,"Hockley", Texas  ,50125,0.7978
45653,"Hood", Texas  ,50226,0.7978
45654,"Hopkins", Texas  ,50125,0.7978
45660,"Houston", Texas  ,50125,0.7978
45661,"Howard", Texas  ,50125,0.7978
45662,"Hudspeth", Texas  ,50125,0.7978
45671,"Hutchinson", Texas  ,50125,0.7978
45680,"Jack", Texas  ,50125,0.7978
45681,"Jackson", Texas  ,50125,0.7978
45690,"Jasper", Texas  ,50125,0.7978
45691,"Jeff Davis", Texas  ,50125,0.7978
45710,"Jim Hogg", Texas  ,50125,0.7978
45711,"Jim Wells", Texas  ,50125,0.7978
45722,"Karnes", Texas  ,50125,0.7978
45732,"Kenedy", Texas  ,50125,0.7978
45733,"Kent", Texas  ,50125,0.7978
45734,"Kerr", Texas  ,50125,0.7978
45740,"Kimble", Texas  ,50125,0.7978
45741,"King", Texas  ,50125,0.7978
45742,"Kinney", Texas  ,50125,0.7978
45743,"Kleberg", Texas  ,50125,0.7978
45744,"Knox", Texas  ,50125,0.7978
45753,"La Salle", Texas  ,50125,0.7978
45750,"Lamar", Texas  ,50125,0.7978
45751,"Lamb", Texas  ,50125,0.7978
45754,"Lavaca", Texas  ,50125,0.7978
45755,"Lee", Texas  ,50125,0.7978
45756,"Leon", Texas  ,50125,0.7978
45758,"Limestone", Texas  ,50125,0.7978
45759,"Lipscomb", Texas  ,50125,0.7978
45760,"Live Oak", Texas  ,50125,0.7978
45761,"Llano", Texas  ,50125,0.7978
45762,"Loving", Texas  ,50125,0.7978
45771,"Lynn", Texas  ,50125,0.7978
45782,"Madison", Texas  ,50125,0.7978
45783,"Marion", Texas  ,50125,0.7978
45784,"Martin", Texas  ,50125,0.7978
45785,"Mason", Texas  ,50125,0.7978
45790,"Matagorda", Texas  ,50125,0.7978
45791,"Maverick", Texas  ,50125,0.7978
45772,"Mc Culloch", Texas  ,50125,0.7978
45781,"Mc Mullen", Texas  ,50125,0.7978
45793,"Menard", Texas  ,50125,0.7978
45795,"Milam", Texas  ,50125,0.7978
45796,"Mills", Texas  ,50125,0.7978
45797,"Mitchell", Texas  ,50125,0.7978
45800,"Montague", Texas  ,50125,0.7978
45802,"Moore", Texas  ,50125,0.7978
45803,"Morris", Texas  ,50125,0.7978
45804,"Motley", Texas  ,50125,0.7978
45810,"Nacogdoches", Texas  ,50125,0.7978
45820,"Navarro", Texas  ,50125,0.7978
45821,"Newton", Texas  ,50125,0.7978
45822,"Nolan", Texas  ,50125,0.7978
45831,"Ochiltree", Texas  ,50125,0.7978
45832,"Oldham", Texas  ,50125,0.7978
45841,"Palo Pinto", Texas  ,50125,0.7978
45842,"Panola", Texas  ,50125,0.7978
45844,"Parmer", Texas  ,50125,0.7978
45845,"Pecos", Texas  ,50125,0.7978
45850,"Polk", Texas  ,50125,0.7978
45861,"Presidio", Texas  ,50125,0.7978
45870,"Rains", Texas  ,50125,0.7978
45872,"Reagan", Texas  ,50125,0.7978
45873,"Real", Texas  ,50125,0.7978
45874,"Red River", Texas  ,50125,0.7978
45875,"Reeves", Texas  ,50125,0.7978
45876,"Refugio", Texas  ,50125,0.7978
45877,"Roberts", Texas  ,50125,0.7978
45880,"Runnels", Texas  ,50125,0.7978
45882,"Sabine", Texas  ,50125,0.7978
45883,"San Augustine", Texas  ,50125,0.7978
45886,"San Saba", Texas  ,50125,0.7978
45887,"Schleicher", Texas  ,50125,0.7978
45888,"Scurry", Texas  ,50125,0.7978
45889,"Shackelford", Texas  ,50125,0.7978
45890,"Shelby", Texas  ,50125,0.7978
45891,"Sherman", Texas  ,50125,0.7978
45893,"Somervell", Texas  ,50125,0.7978
45900,"Starr", Texas  ,50125,0.7978
45901,"Stephens", Texas  ,50125,0.7978
45902,"Sterling", Texas  ,50125,0.7978
45903,"Stonewall", Texas  ,50125,0.7978
45904,"Sutton", Texas  ,50125,0.7978
45905,"Swisher", Texas  ,50125,0.7978
45912,"Terrell", Texas  ,50125,0.7978
45913,"Terry", Texas  ,50125,0.7978
45920,"Throckmorton", Texas  ,50125,0.7978
45921,"Titus", Texas  ,50125,0.7978
45941,"Trinity", Texas  ,50125,0.7978
45942,"Tyler", Texas  ,50125,0.7978
45944,"Upton", Texas  ,50125,0.7978
45945,"Uvalde", Texas  ,50125,0.7978
45946,"Val Verde", Texas  ,50125,0.7978
45947,"Van Zandt", Texas  ,50125,0.7978
45949,"Walker", Texas  ,50125,0.7978
45951,"Ward", Texas  ,50125,0.7978
45952,"Washington", Texas  ,50125,0.7978
45954,"Wharton", Texas  ,50125,0.7978
45955,"Wheeler", Texas  ,50125,0.7978
45961,"Wilbarger", Texas  ,50125,0.7978
45962,"Willacy", Texas  ,50125,0.7978
45972,"Winkler", Texas  ,50125,0.7978
45974,"Wood", Texas  ,50125,0.7978
45980,"Yoakum", Texas  ,50125,0.7978
45981,"Young", Texas  ,50125,0.7978
45982,"Zapata", Texas  ,50125,0.7978
45983,"Zavala", Texas  ,50125,0.7978
46000,"Beaver", Utah  ,50140,0.8516
46010,"Box Elder", Utah  ,50140,0.8516
46030,"Carbon", Utah  ,50140,0.8516
46040,"Daggett", Utah  ,50140,0.8516
46060,"Duchesne", Utah  ,50140,0.8516
46070,"Emery", Utah  ,50140,0.8516
46080,"Garfield", Utah  ,50140,0.8516
46090,"Grand", Utah  ,50140,0.8516
46100,"Iron", Utah  ,50140,0.8516
46120,"Kane", Utah  ,50222,0.8516
46130,"Millard", Utah  ,50140,0.8516
46150,"Piute", Utah  ,50140,0.8516
46160,"Rich", Utah  ,50140,0.8516
46180,"San Juan", Utah  ,50140,0.8516
46190,"Sanpete", Utah  ,50140,0.8516
46200,"Sevier", Utah  ,50140,0.8516
46230,"Uintah", Utah  ,50140,0.8516
46250,"Wasatch", Utah  ,50140,0.8516
46270,"Wayne", Utah  ,50140,0.8516
47000,"Addison", Vermont  ,99947,0.9725
47010,"Bennington", Vermont  ,99947,0.9725
47020,"Caledonia", Vermont  ,99947,0.9725
47040,"Essex", Vermont  ,99947,0.9725
47070,"Lamoille", Vermont  ,99947,0.9725
47080,"Orange", Vermont  ,99947,0.9725
47090,"Orleans", Vermont  ,99947,0.9725
47100,"Rutland", Vermont  ,99947,0.9725
47110,"Washington", Vermont  ,99947,0.9725
47120,"Windham", Vermont  ,99947,0.9725
47130,"Windsor", Vermont  ,99947,0.9725
48010,"St Croix","Virgin Islands, U.S.",99948,0.7185
48020,"St Thomas-John","Virgin Islands, U.S.",99948,0.7185
49000,"Accomack", Virginia  ,50145,0.7728
49020,"Alleghany", Virginia  ,50145,0.7728
49070,"Augusta", Virginia  ,50145,0.7728
49080,"Bath", Virginia  ,50145,0.7728
49100,"Bland", Virginia  ,50145,0.7728
49120,"Brunswick", Virginia  ,50145,0.7728
49130,"Buchanan", Virginia  ,50145,0.7728
49140,"Buckingham", Virginia  ,50145,0.7728
49141,"Buena Vista City", Virginia  ,50145,0.7728
49170,"Carroll", Virginia  ,50145,0.7728
49190,"Charlotte", Virginia  ,50145,0.7728
49211,"Clifton Forge City", Virginia  ,50145,0.7728
49213,"Covington City", Virginia  ,50145,0.7728
49230,"Culpeper", Virginia  ,50344,0.7728
49250,"Dickenson", Virginia  ,50145,0.7728
49270,"Emporia", Virginia  ,50145,0.7728
49280,"Essex", Virginia  ,50145,0.7728
49310,"Floyd", Virginia  ,50145,0.7728
49328,"Franklin City", Virginia  ,50145,0.7728
49343,"Galax City", Virginia  ,50145,0.7728
49380,"Grayson", Virginia  ,50145,0.7728
49400,"Greensville", Virginia  ,50145,0.7728
49410,"Halifax", Virginia  ,50145,0.7728
49440,"Henry", Virginia  ,50145,0.7728
49450,"Highland", Virginia  ,50145,0.7728
49490,"King George", Virginia  ,50344,0.7728
49510,"Lancaster", Virginia  ,50145,0.7728
49520,"Lee", Virginia  ,50145,0.7728
49522,"Lexington", Virginia  ,50145,0.7728
49550,"Lunenburg", Virginia  ,50145,0.7728
49560,"Madison", Virginia  ,50145,0.7728
49561,"Martinsville City", Virginia  ,50145,0.7728
49580,"Mecklenburg", Virginia  ,50145,0.7728
49590,"Middlesex", Virginia  ,50145,0.7728
49610,"Nansemond""", Virginia  ,50145,0.7728
49650,"Northampton", Virginia  ,50145,0.7728
49660,"Northumberland", Virginia  ,50145,0.7728
49661,"Norton City", Virginia  ,50145,0.7728
49670,"Nottoway", Virginia  ,50145,0.7728
49680,"Orange", Virginia  ,50145,0.7728
49690,"Page", Virginia  ,50145,0.7728
49700,"Patrick", Virginia  ,50145,0.7728
49730,"Prince Edward", Virginia  ,50145,0.7728
49780,"Rappahannock", Virginia  ,50145,0.7728
49790,"Richmond", Virginia  ,50145,0.7728
49810,"Rockbridge", Virginia  ,50145,0.7728
49830,"Russell", Virginia  ,50145,0.7728
49850,"Shenandoah", Virginia  ,50145,0.7728
49860,"Smyth", Virginia  ,50145,0.7728
49867,"South Boston City", Virginia  ,50145,0.7728
49870,"Southampton", Virginia  ,50145,0.7728
49891,"Staunton City", Virginia  ,50145,0.7728
49920,"Tazewell", Virginia  ,50145,0.7728
49951,"Waynesboro City", Virginia  ,50145,0.7728
49960,"Westmoreland", Virginia  ,50145,0.7728
49970,"Wise", Virginia  ,50145,0.7728
49980,"Wythe", Virginia  ,50145,0.7728
50000,"Adams", Washington  ,50152,1.0092
50040,"Clallam", Washington  ,50152,1.0092
50060,"Columbia", Washington  ,50152,1.0092
50090,"Ferry", Washington  ,50152,1.0092
50110,"Garfield", Washington  ,50152,1.0092
50120,"Grant", Washington  ,50152,1.0092
50130,"Grays Harbor", Washington  ,50152,1.0092
50140,"Island", Washington  ,50327,1.0092
50150,"Jefferson", Washington  ,50152,1.0092
50180,"Kittitas", Washington  ,50152,1.0092
50190,"Klickitat", Washington  ,50152,1.0092
50200,"Lewis", Washington  ,50152,1.0092
50210,"Lincoln", Washington  ,50152,1.0092
50220,"Mason", Washington  ,50152,1.0092
50230,"Okanogan", Washington  ,50152,1.0092
50240,"Pacific", Washington  ,50152,1.0092
50250,"Pend Oreille", Washington  ,50152,1.0092
50270,"San Juan", Washington  ,50152,1.0092
50320,"Stevens", Washington  ,50152,1.0092
50340,"Wahkiakum", Washington  ,50152,1.0092
50350,"Walla Walla", Washington  ,50152,1.0092
50370,"Whitman", Washington  ,50152,1.0092
51000,"Barbour", West Virginia  ,99951,0.7333
51030,"Braxton", West Virginia  ,99951,0.7333
51060,"Calhoun", West Virginia  ,99951,0.7333
51080,"Doddridge", West Virginia  ,99951,0.7333
51090,"Fayette", West Virginia  ,99951,0.7333
51100,"Gilmer", West Virginia  ,99951,0.7333
51110,"Grant", West Virginia  ,99951,0.7333
51120,"Greenbrier", West Virginia  ,99951,0.7333
51150,"Hardy", West Virginia  ,99951,0.7333
51160,"Harrison", West Virginia  ,99951,0.7333
51170,"Jackson", West Virginia  ,99951,0.7333
51200,"Lewis", West Virginia  ,99951,0.7333
51220,"Logan", West Virginia  ,99951,0.7333
51240,"Marion", West Virginia  ,99951,0.7333
51260,"Mason", West Virginia  ,99951,0.7333
51230,"Mc Dowell", West Virginia  ,99951,0.7333
51270,"Mercer", West Virginia  ,99951,0.7333
51290,"Mingo", West Virginia  ,99951,0.7333
51310,"Monroe", West Virginia  ,99951,0.7333
51330,"Nicholas", West Virginia  ,99951,0.7333
51350,"Pendleton", West Virginia  ,99951,0.7333
51370,"Pocahontas", West Virginia  ,99951,0.7333
51400,"Raleigh", West Virginia  ,99951,0.7333
51410,"Randolph", West Virginia  ,99951,0.7333
51420,"Ritchie", West Virginia  ,99951,0.7333
51430,"Roane", West Virginia  ,99951,0.7333
51440,"Summers", West Virginia  ,99951,0.7333
51450,"Taylor", West Virginia  ,99951,0.7333
51460,"Tucker", West Virginia  ,99951,0.7333
51470,"Tyler", West Virginia  ,99951,0.7333
51480,"Upshur", West Virginia  ,99951,0.7333
51500,"Webster", West Virginia  ,99951,0.7333
51510,"Wetzel", West Virginia  ,99951,0.7333
51540,"Wyoming", West Virginia  ,99951,0.7333
52000,"Adams", Wisconsin  ,99952,0.9142
52010,"Ashland", Wisconsin  ,99952,0.9142
52020,"Barron", Wisconsin  ,99952,0.9142
52030,"Bayfield", Wisconsin  ,99952,0.9142
52050,"Buffalo", Wisconsin  ,99952,0.9142
52060,"Burnett", Wisconsin  ,99952,0.9142
52090,"Clark", Wisconsin  ,99952,0.9142
52110,"Crawford", Wisconsin  ,99952,0.9142
52130,"Dodge", Wisconsin  ,99952,0.9142
52140,"Door", Wisconsin  ,99952,0.9142
52160,"Dunn", Wisconsin  ,99952,0.9142
52180,"Florence", Wisconsin  ,99952,0.9142
52200,"Forest", Wisconsin  ,99952,0.9142
52210,"Grant", Wisconsin  ,99952,0.9142
52220,"Green", Wisconsin  ,99952,0.9142
52230,"Green Lake", Wisconsin  ,99952,0.9142
52250,"Iron", Wisconsin  ,99952,0.9142
52260,"Jackson", Wisconsin  ,99952,0.9142
52270,"Jefferson", Wisconsin  ,99952,0.9142
52280,"Juneau", Wisconsin  ,99952,0.9142
52320,"Lafayette", Wisconsin  ,99952,0.9142
52330,"Langlade", Wisconsin  ,99952,0.9142
52340,"Lincoln", Wisconsin  ,99952,0.9142
52350,"Manitowoc", Wisconsin  ,99952,0.9142
52370,"Marinette", Wisconsin  ,99952,0.9142
52380,"Marquette", Wisconsin  ,99952,0.9142
52381,"Menominee", Wisconsin  ,99952,0.9142
52400,"Monroe", Wisconsin  ,99952,0.9142
52420,"Oneida", Wisconsin  ,99952,0.9142
52450,"Pepin", Wisconsin  ,99952,0.9142
52470,"Polk", Wisconsin  ,99952,0.9142
52480,"Portage", Wisconsin  ,99952,0.9142
52490,"Price", Wisconsin  ,99952,0.9142
52510,"Richland", Wisconsin  ,99952,0.9142
52530,"Rusk", Wisconsin  ,99952,0.9142
52550,"Sauk", Wisconsin  ,99952,0.9142
52560,"Sawyer", Wisconsin  ,99952,0.9142
52570,"Shawano", Wisconsin  ,99952,0.9142
52590,"Taylor", Wisconsin  ,99952,0.9142
52600,"Trempealeau", Wisconsin  ,99952,0.9142
52610,"Vernon", Wisconsin  ,99952,0.9142
52620,"Vilas", Wisconsin  ,99952,0.9142
52630,"Walworth", Wisconsin  ,99952,0.9142
52640,"Washburn", Wisconsin  ,99952,0.9142
52670,"Waupaca", Wisconsin  ,99952,0.9142
52680,"Waushara", Wisconsin  ,99952,0.9142
52700,"Wood", Wisconsin  ,99952,0.9142
53000,"Albany", Wyoming  ,99953,0.9238
53010,"Big Horn", Wyoming  ,99953,0.9238
53020,"Campbell", Wyoming  ,99953,0.9238
53030,"Carbon", Wyoming  ,99953,0.9238
53040,"Converse", Wyoming  ,99953,0.9238
53050,"Crook", Wyoming  ,99953,0.9238
53060,"Fremont", Wyoming  ,99953,0.9238
53070,"Goshen", Wyoming  ,99953,0.9238
53080,"Hot Springs", Wyoming  ,99953,0.9238
53090,"Johnson", Wyoming  ,99953,0.9238
53110,"Lincoln", Wyoming  ,99953,0.9238
53130,"Niobrara", Wyoming  ,99953,0.9238
53140,"Park", Wyoming  ,99953,0.9238
53150,"Platte", Wyoming  ,99953,0.9238
53160,"Sheridan", Wyoming  ,99953,0.9238
53170,"Sublette", Wyoming  ,99953,0.9238
53180,"Sweetwater", Wyoming  ,99953,0.9238
53190,"Teton", Wyoming  ,99953,0.9238
53200,"Uinta", Wyoming  ,99953,0.9238
53210,"Washakie", Wyoming  ,99953,0.9238
53220,"Weston", Wyoming  ,99953,0.9238
65010,"Agana", Guam  ,99965,0.9611
65020,"Agana Heights", Guam  ,99965,0.9611
65030,"Agat", Guam  ,99965,0.9611
65040,"Asan", Guam  ,99965,0.9611
65050,"Barrigada", Guam  ,99965,0.9611
65060,"Chalan Pago", Guam  ,99965,0.9611
65070,"Dededo", Guam  ,99965,0.9611
65080,"Inarajan", Guam  ,99965,0.9611
65090,"Maite", Guam  ,99965,0.9611
65100,"Mangilao", Guam  ,99965,0.9611
65110,"Merizo", Guam  ,99965,0.9611
65120,"Mongmong", Guam  ,99965,0.9611
65130,"Ordot", Guam  ,99965,0.9611
65140,"Piti", Guam  ,99965,0.9611
65150,"Santa Rita", Guam  ,99965,0.9611
65160,"Sinajana", Guam  ,99965,0.9611
65170,"Talofofo", Guam  ,99965,0.9611
65180,"Tamuning", Guam  ,99965,0.9611
65190,"Toto", Guam  ,99965,0.9611
65200,"Umatac", Guam  ,99965,0.9611
65210,"Yigo", Guam  ,99965,0.9611
65220,"Yona", Guam  ,99965,0.9611
