HIPPS Code,Definition
1CHN2,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 4,Supply Severity Level 2, supplies not provided"
1CHN3,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 4,Supply Severity Level 3, supplies not provided"
1CHN4,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 4,Supply Severity Level 4, supplies not provided"
1CHN5,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 4,Supply Severity Level 5, supplies not provided"
1CHN6,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 4,Supply Severity Level 6, supplies not provided"
1CHPS,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 5,Supply Severity Level 1, supplies provided"
1CHPT,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 5,Supply Severity Level 2, supplies provided"
1CHPU,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 5,Supply Severity Level 3, supplies provided"
1CHPV ,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 5,Supply Severity Level 4, supplies provided"
1CHPW,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 5,Supply Severity Level 5, supplies provided"
1CHPX,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 5,Supply Severity Level 6, supplies provided"
1CHP1,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 5,Supply Severity Level 1, supplies not provided"
1CHP2,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 5,Supply Severity Level 2, supplies not provided"
1CHP3,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 5,Supply Severity Level 3, supplies not provided"
1CHP4,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 5,Supply Severity Level 4, supplies not provided"
1CHP5,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 5,Supply Severity Level 5, supplies not provided"
1CHP6,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 5,Supply Severity Level 6, supplies not provided"
2AFKS,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 1, supplies provided"
2AFKT,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 2, supplies provided"
2AFKU,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 3, supplies provided"
2AFKV ,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 4, supplies provided"
2AFKW,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 5, supplies provided"
2AFKX,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 6, supplies provided"
2AFK1,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 1, supplies not provided"
2AFK2,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 2, supplies not provided"
2AFK3,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 3, supplies not provided"
2AFK4,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 4, supplies not provided"
2AFK5,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 5, supplies not provided"
2AFK6,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 6, supplies not provided"
2AFLS,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 1, supplies provided"
2AFLT,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 2, supplies provided"
2AFLU,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 3, supplies provided"
2AFLV ,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 4, supplies provided"
2AFLW,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 5, supplies provided"
2AFLX,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 6, supplies provided"
2AFL1,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 1, supplies not provided"
2AFL2,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 2, supplies not provided"
2AFL3,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 3, supplies not provided"
2AFL4,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 4, supplies not provided"
2AFL5,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 5, supplies not provided"
2AFL6,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 6, supplies not provided"
2AFMS,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 1, supplies provided"
2AFMT,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 2, supplies provided"
2AFMU,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 3, supplies provided"
2AFMV ,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 4, supplies provided"
2AFMW,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 5, supplies provided"
2AFMX,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 6, supplies provided"
2AFM1,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 1, supplies not provided"
2AFM2,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 2, supplies not provided"
2AFM3,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 3, supplies not provided"
2AFM4,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 4, supplies not provided"
2AFM5,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 5, supplies not provided"
2AFM6,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 6, supplies not provided"
2AGKS,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 1, supplies provided"
2AGKT,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 2, supplies provided"
2AGKU,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 3, supplies provided"
2AGKV ,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 4, supplies provided"
2AGKW,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 5, supplies provided"
2AGKX,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 6, supplies provided"
2AGK1,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 1, supplies not provided"
2AGK2,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 2, supplies not provided"
2AGK3,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 3, supplies not provided"
2AGK4,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 4, supplies not provided"
2AGK5,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 5, supplies not provided"
2AGK6,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 6, supplies not provided"
2AGLS,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 1, supplies provided"
2AGLT,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 2, supplies provided"
2AGLU,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 3, supplies provided"
2AGLV ,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 4, supplies provided"
2AGLW,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 5, supplies provided"
2AGLX,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 6, supplies provided"
2AGL1,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 1, supplies not provided"
2AGL2,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 2, supplies not provided"
2AGL3,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 3, supplies not provided"
2AGL4,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 4, supplies not provided"
2AGL5,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 5, supplies not provided"
2AGL6,"Early Episode, 14-19 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 6, supplies not provided"
2AGMS,"Early Episode, 14-19 therapies,Clinical Severity Level 1,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 1, supplies provided"
2AGMT,"Early Episode, 14-19 therapies,Clinical Severity Level 1,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 2, supplies provided"
2AGMU,"Early Episode, 14-19 therapies,Clinical Severity Level 1,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 3, supplies provided"
2AGMV ,"Early Episode, 14-19 therapies,Clinical Severity Level 1,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 4, supplies provided"
2AGMW,"Early Episode, 14-19 therapies,Clinical Severity Level 1,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 5, supplies provided"
2AGMX,"Early Episode, 14-19 therapies,Clinical Severity Level 1,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 6, supplies provided"
2AGM1,"Early Episode, 14-19 therapies,Clinical Severity Level 1,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 1, supplies not provided"
2AGM2,"Early Episode, 14-19 therapies,Clinical Severity Level 1,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 2, supplies not provided"
2AGM3,"Early Episode, 14-19 therapies,Clinical Severity Level 1,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 3, supplies not provided"
2AGM4,"Early Episode, 14-19 therapies,Clinical Severity Level 1,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 4, supplies not provided"
2AGM5,"Early Episode, 14-19 therapies,Clinical Severity Level 1,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 5, supplies not provided"
