FIELD_NAME,LENGTH,START_POSITION,END_POSITION,RFA_1,RFA_2,RFA_3,RFA_4,RFA_5,RFA_6,RFA_7,RFA_8,RFA_9,RFA_10,DEFAULT_VALUE,DATA_TYPE,FIELD_DESCRIPTION,CONSISTENCY,APPLICABLE_CONDITION_EXPRESSION,DISPLAY_VALUE
M1310_PRSR_ULCR_LNGTH,4,1030,1033,true,false,true,false,false,false,false,false,true,false,,,(M1310) Head To Toe Length Of Stage III Or IV Pu With Largest Area,"*1.If M1306_UNHLD_STG2_PRSR_ULCR = 0 (zero), then M1307_OLDST_STG2_ONST_DT through M1320_STUS_PRBLM_PRSR_ULCR must be skipped (blank).*2.If M1306_UNHLD_STG2_PRSR_ULCR = 1, then the following rules apply:   a)  If M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, or  M1308_NSTG_CVRG are greater than 0 (zero), thenM1310_PRSR_ULCR_LNGTH, M1312_PRSR_ULCR_WDTH, and M1314_PRSR_ULCR_DEPTH cannot be blank.    b)  If M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4 and M1308_NSTG_CVRG are equal to 0 (zero), thenM1310_PRSR_ULCR_LNGTH, M1312_PRSR_ULCR_WDTH, and M1314_PRSR_ULCR_DEPTH must all be skipped (blank).",,
M1312_PRSR_ULCR_WDTH,4,1034,1037,true,false,true,false,false,false,false,false,true,false,,,(M1312) Width At Right Angles Of Stage III Or IV Pu With Largest Area,"*1.If M1306_UNHLD_STG2_PRSR_ULCR = 0 (zero), then M1307_OLDST_STG2_ONST_DT through M1320_STUS_PRBLM_PRSR_ULCR must be skipped (blank).*2.If M1306_UNHLD_STG2_PRSR_ULCR = 1, then the following rules apply:   a)  If M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, or  M1308_NSTG_CVRG are greater than 0 (zero), thenM1310_PRSR_ULCR_LNGTH, M1312_PRSR_ULCR_WDTH, and M1314_PRSR_ULCR_DEPTH cannot be blank.   b)  If M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4 and M1308_NSTG_CVRG are equal to 0 (zero), thenM1310_PRSR_ULCR_LNGTH, M1312_PRSR_ULCR_WDTH, and M1314_PRSR_ULCR_DEPTH must all be skipped (blank).",,
M1314_PRSR_ULCR_DEPTH,4,1038,1041,true,false,true,false,false,false,false,false,true,false,,,(m1314) Depth Of Stage III Or IV Pu With Largest Area,"*1.If M1306_UNHLD_STG2_PRSR_ULCR = 0 (zero), then M1307_OLDST_STG2_ONST_DT through M1320_STUS_PRBLM_PRSR_ULCR must be skipped (blank).*2.If M1306_UNHLD_STG2_PRSR_ULCR = 1, then the following rules apply:   a)  If M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, or  M1308_NSTG_CVRG are greater than 0 (zero), thenM1310_PRSR_ULCR_LNGTH, M1312_PRSR_ULCR_WDTH, and M1314_PRSR_ULCR_DEPTH cannot be blank.   b)  If M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4 and M1308_NSTG_CVRG are equal to 0 (zero), thenM1310_PRSR_ULCR_LNGTH, M1312_PRSR_ULCR_WDTH, and M1314_PRSR_ULCR_DEPTH must all be skipped (blank).",,
M1320_STUS_PRBLM_PRSR_ULCR,2,1042,1043,true,false,true,false,false,false,false,false,true,false,,,(M1320) Status Of Most Problematic Pressure Ulcer,"*1.If M1306_UNHLD_STG2_PRSR_ULCR = 0 (zero), then M1307_OLDST_STG2_ONST_DT through M1320_STUS_PRBLM_PRSR_ULCR must be skipped (blank).*2.If M1306_UNHLD_STG2_PRSR_ULCR = 1, then the following rules apply:  a)  M1320_STUS_PRBLM_PRSR_ULCR cannot be blank.     b)  If M1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal NA.     c)  If M1308_NBR_PRSULC_STG2 is greater than 0 (zero) and M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 03.     d)  If M1308_NBR_PRSULC_STG3 or M1308_NBR_PRSULC_STG4 is greater than 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 00, 01, 02, or 03.     e)  If M1308_NSTG_CVRG is greater than 0 (zero) andM1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, and M1308_NBR_PRSULC_STG4 are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 02 or 03.",,
M1330_STAS_ULCR_PRSNT,2,1044,1045,true,false,true,true,true,false,false,false,true,false,,,(M1330) Does This Patient Have A Stasis Ulcer,"*1.  If M1330_STAS_ULCR_PRSNT = 00 or 03, then M1332_NUM_STAS_ULCR through M1334_STUS_PRBLM_STAS_ULCR must be skipped (blank).*2.  If M1330_STAS_ULCR_PRSNT = 01 or 02, then M1332_NUM_STAS_ULCR through M1334_STUS_PRBLM_STAS_ULCR cannot be blank.",,
M1332_NUM_STAS_ULCR,2,1046,1047,true,false,true,true,true,false,false,false,true,false,,,(M1332) No. Stasis Ulcers,"*1.If M1330_STAS_ULCR_PRSNT = 00 or 03, then M1332_NUM_STAS_ULCR through M1334_STUS_PRBLM_STAS_ULCR must be skipped (blank).*2.If M1330_STAS_ULCR_PRSNT = 01 or 02, then M1332_NUM_STAS_ULCR through M1334_STUS_PRBLM_STAS_ULCR cannot be blank.",,
M1334_STUS_PRBLM_STAS_ULCR,2,1048,1049,true,false,true,true,true,false,false,false,true,false,,,(M1334) Status Of Most Problematic Stasis Ulcer,"*1.If M1330_STAS_ULCR_PRSNT = 00 or 03, then M1332_NUM_STAS_ULCR through M1334_STUS_PRBLM_STAS_ULCR must be skipped (blank).*2.If M1330_STAS_ULCR_PRSNT = 01 or 02, then M1332_NUM_STAS_ULCR through M1334_STUS_PRBLM_STAS_ULCR cannot be blank.",,
M1340_SRGCL_WND_PRSNT,2,1050,1051,true,false,true,true,true,false,false,false,true,false,,,(M1340) Does This Patient Have A Surgical Wound,"*1.  If M1340_SRGCL_WND_PRSNT = 00 or 02, then M1342_STUS_PRBLM_SRGCL_WND must be skipped (blank).*2.  If M1340_SRGCL_WND_PRSNT = 01, then M1342_STUS_PRBLM_SRGCL_WND cannot be blank.",,
M1342_STUS_PRBLM_SRGCL_WND,2,1052,1053,true,false,true,true,true,false,false,false,true,false,,,(M1342) Status Of Most Problematic Surgical Wound,"*1.If M1340_SRGCL_WND_PRSNT = 00 or 02, then M1342_STUS_PRBLM_SRGCL_WND must be blank.*2.If M1340_SRGCL_WND_PRSNT = 01, then M1342_STUS_PRBLM_SRGCL_WND cannot be blank.",,
M1350_LESION_OPEN_WND,1,1054,1054,true,false,true,true,true,false,false,false,true,false,,,(M1350) Has Skin Lesion Or Open Wound,,,
M1500_SYMTM_HRT_FAILR_PTNTS,2,1055,1056,false,false,false,false,false,true,true,false,true,false,,,(M1500) Symptoms In Heart Failure Patients,"*1.  If M1500_SYMTM_HRT_FAILR_PTNTS = 00, 02, or NA, then M1510_HRT_FAILR_NO_ACTN through M1510_HRT_FAILR_CARE_PLAN_CHG must be skipped (blank).*2.  If M1500_SYMTM_HRT_FAILR_PTNTS = 01, thenat least one item from M1510_HRT_FAILR_NO_ACTN through M1510_HRT_FAILR_CARE_PLAN_CHG must be equal to 1.",,
M1510_HRT_FAILR_NO_ACTN,1,1057,1057,,,,,,true,true,,true,,0,,(M1510) Heart Failure Follow Up: No Action,"*1.  If M1500_SYMTM_HRT_FAILR_PTNTS = 00, 02, or NA, then M1510_HRT_FAILR_NO_ACTN through M1510_HRT_FAILR_CARE_PLAN_CHG must be skipped (blank).*2.  If M1500_SYMTM_HRT_FAILR_PTNTS = 01, thenat least one item from M1510_HRT_FAILR_NO_ACTN through M1510_HRT_FAILR_CARE_PLAN_CHG must be equal to 1.*3.  If M1510_HRT_FAILR_NO_ACTN = 1, then M1510_HRT_FAILR_PHYSN_CNTCT through M1510_HRT_FAILR_CARE_PLAN_CHG must equal 0 (zero).","m1500_symtm_hrt_failr_ptnts == ""01""",
M1510_HRT_FAILR_PHYSN_CNTCT,1,1058,1058,,,,,,true,true,,true,,0,,(M1510) Heart Failure Follow Up: Physician Contacted,"*1.  If M1500_SYMTM_HRT_FAILR_PTNTS = 00, 02, or NA, then M1510_HRT_FAILR_NO_ACTN through M1510_HRT_FAILR_CARE_PLAN_CHG must be skipped (blank).*2.  If M1500_SYMTM_HRT_FAILR_PTNTS = 01, thenat least one item from M1510_HRT_FAILR_NO_ACTN through M1510_HRT_FAILR_CARE_PLAN_CHG must be equal to 1.*3.  If M1510_HRT_FAILR_NO_ACTN = 1, then M1510_HRT_FAILR_PHYSN_CNTCT through M1510_HRT_FAILR_CARE_PLAN_CHG must equal 0 (zero).","m1500_symtm_hrt_failr_ptnts == ""01""",
M1510_HRT_FAILR_ER_TRTMT,1,1059,1059,,,,,,true,true,,true,,0,,(M1510) Heart Failure Follow Up: ER Treatment Advised,"*1.  If M1500_SYMTM_HRT_FAILR_PTNTS = 00, 02, or NA, then M1510_HRT_FAILR_NO_ACTN through M1510_HRT_FAILR_CARE_PLAN_CHG must be skipped (blank).*2.  If M1500_SYMTM_HRT_FAILR_PTNTS = 01, thenat least one item from M1510_HRT_FAILR_NO_ACTN through M1510_HRT_FAILR_CARE_PLAN_CHG must be equal to 1.*3.  If M1510_HRT_FAILR_NO_ACTN = 1, then M1510_HRT_FAILR_PHYSN_CNTCT through M1510_HRT_FAILR_CARE_PLAN_CHG must equal 0 (zero).","m1500_symtm_hrt_failr_ptnts == ""01""",
M1510_HRT_FAILR_PHYSN_TRTMT,1,1060,1060,,,,,,true,true,,true,,0,,(M1510) Heart Failure Follow Up: Physician-Ordered Treatment Implemented,"*1.  If M1500_SYMTM_HRT_FAILR_PTNTS = 00, 02, or NA, then M1510_HRT_FAILR_NO_ACTN through M1510_HRT_FAILR_CARE_PLAN_CHG must be skipped (blank).*2.  If M1500_SYMTM_HRT_FAILR_PTNTS = 01, thenat least one item from M1510_HRT_FAILR_NO_ACTN through M1510_HRT_FAILR_CARE_PLAN_CHG must be equal to 1.*3.  If M1510_HRT_FAILR_NO_ACTN = 1, then M1510_HRT_FAILR_PHYSN_CNTCT through M1510_HRT_FAILR_CARE_PLAN_CHG must equal 0 (zero).","m1500_symtm_hrt_failr_ptnts == ""01""",
M1510_HRT_FAILR_CLNCL_INTRVTN,1,1061,1061,,,,,,true,true,,true,,0,,(M1510) Heart Failure Follow Up: Patient Education Or Other Clinical Interventions,"*1.  If M1500_SYMTM_HRT_FAILR_PTNTS = 00, 02, or NA, then M1510_HRT_FAILR_NO_ACTN through M1510_HRT_FAILR_CARE_PLAN_CHG must be skipped (blank).*2.  If M1500_SYMTM_HRT_FAILR_PTNTS = 01, thenat least one item from M1510_HRT_FAILR_NO_ACTN through M1510_HRT_FAILR_CARE_PLAN_CHG must be equal to 1.*3.  If M1510_HRT_FAILR_NO_ACTN = 1, then M1510_HRT_FAILR_PHYSN_CNTCT through M1510_HRT_FAILR_CARE_PLAN_CHG must equal 0 (zero).","m1500_symtm_hrt_failr_ptnts == ""01""",
M1510_HRT_FAILR_CARE_PLAN_CHG,1,1062,1062,,,,,,true,true,,true,,0,,(M1510) Heart Failure Follow Up: Change In Care Plan Orders Obtained,"*1.  If M1500_SYMTM_HRT_FAILR_PTNTS = 00, 02, or NA, then M1510_HRT_FAILR_NO_ACTN through M1510_HRT_FAILR_CARE_PLAN_CHG must be skipped (blank).*2.  If M1500_SYMTM_HRT_FAILR_PTNTS = 01, thenat least one item from M1510_HRT_FAILR_NO_ACTN through M1510_HRT_FAILR_CARE_PLAN_CHG must be equal to 1.*3.  If M1510_HRT_FAILR_NO_ACTN = 1, then M1510_HRT_FAILR_PHYSN_CNTCT through M1510_HRT_FAILR_CARE_PLAN_CHG must equal 0 (zero).","m1500_symtm_hrt_failr_ptnts == ""01""",
M1615_INCNTNT_TIMING,2,1063,1064,true,false,true,false,false,false,false,false,true,false,,,(M1615) When Urinary Incontinence Occurs,"*1.If M1610_UR_INCONT = 00 or 02, then M1615_INCNTNT_TIMING must be skipped (blank).*2.If M1610_UR_INCONT = 01, then M1615_INCNTNT_TIMING cannot be blank.",,
M1730_STDZ_DPRSN_SCRNG,2,1065,1066,true,false,true,false,false,false,false,false,false,false,,,(M1730) Has The Patient Been Screened For Depression Using Stdzed Screen Tool,"*1.  If M1730_STDZ_DPRSN_SCRNG = 00, 02, or 03, then M1730_PHQ2_LACK_INTRST through M1730_PHQ2_DPRSN must be skipped (blank).*2.  If M1730_STDZ_DPRSN_SCRNG = 01, then M1730_PHQ2_LACK_INTRST through M1730_PHQ2_DPRSN cannot be blank.",,
M1730_PHQ2_LACK_INTRST,2,1067,1068,true,false,true,false,false,false,false,false,false,false,,,(M1730) PHQ2 Pfizer Little Interest Or Pleasure In Doing Things,"*1.If M1730_STDZ_DPRSN_SCRNG = 00, 02, or 03, then M1730_PHQ2_LACK_INTRST must be skipped (blank).*2.If M1730_STDZ_DPRSN_SCRNG = 01, then M1730_PHQ2_LACK_INTRST cannot be blank.",,a
M1730_PHQ2_DPRSN,2,1069,1070,true,false,true,false,false,false,false,false,false,false,,,"(M1730) PHQ2 Pfizer Feeling Down, Depressed Or Hopeless","*1.If M1730_STDZ_DPRSN_SCRNG = 00, 02, or 03, then M1730_PHQ2_DPRSN must be skipped (blank).*2.If M1730_STDZ_DPRSN_SCRNG = 01, then M1730_PHQ2_DPRSN cannot be blank.",,b
M1830_CRNT_BATHG,2,1071,1072,true,false,true,true,true,false,false,false,true,false,,,(M1830) Current: Bathing,,,
M1840_CUR_TOILTG,2,1073,1074,true,false,true,true,true,false,false,false,true,false,,,(M1840) Current: Toileting,,,
M1845_CUR_TOILTG_HYGN,2,1075,1076,true,false,true,false,false,false,false,false,true,false,,,(M1845) Current: Toileting Hygiene,,,
M1850_CUR_TRNSFRNG,2,1077,1078,true,false,true,true,true,false,false,false,true,false,,,(M1850) Current: Transferring,,,
M1860_CRNT_AMBLTN,2,1079,1080,true,false,true,true,true,false,false,false,true,false,,,(M1860) Current: Ambulation,,,
SUBM_HIPPS_CODE,5,1081,1085,true,false,true,true,true,false,false,false,false,false,,,"HIPPS Group Code, Submitted","*1.  If SUBM_HIPPS_CODE is not blank, then SUBM_HIPPS_VERSION cannot be blank and must match the appropriate HIPPS version code.2.  If M0100_ASSMT_REASON is equal to 01, 03, 04, or 05 , then the state system will recalculate the SUBM_HIPPS_CODE and SUBM_HIPPS_VERSION and compare the recalculated values with the submitted fields.  If the submitted fields do not match the recalculated values, a warning will be issued.3.  If the M0090_INFO_COMPLETED_DT precedes the submission date by more than 27 months, the HIPPS and version codes will not be recalculated by the submission system and will not be compared with the submitted HIPPS and version code.  An appropriate warning message will be issued instead.",,
ITEM_FILLER11,5,1086,1090,false,false,false,false,false,false,false,false,false,false,,,Item Filler,,,
SUBM_HIPPS_VERSION,5,1091,1095,true,false,true,true,true,false,false,false,false,false,,,"HIPPS Version, submitted","*1.  If SUBM_HIPPS_CODE is not blank, SUBM_HIPPS_VERSION cannot be blank and must match the appropriate HIPPS version code.*2.  If SUBM_HIPPS_CODE is blank, SUBM_HIPPS_VERSION must be blank.",,
M1900_PRIOR_ADLIADL_SELF,2,1096,1097,true,false,true,false,false,false,false,false,false,false,,,"(M1900) Prior Functioning ADL/IADL: Self-care (grooming, Bathing, Dressing)",,,a
M1900_PRIOR_ADLIADL_AMBLTN,2,1098,1099,true,false,true,false,false,false,false,false,false,false,,,(M1900) Prior Functioning ADL/IADL: Ambulation,,,b
M1900_PRIOR_ADLIADL_TRNSFR,2,1100,1101,true,false,true,false,false,false,false,false,false,false,,,(M1900) Prior Functioning ADL/IADL: Transfer,,,c
M1900_PRIOR_ADLIADL_HSEHOLD,2,1102,1103,true,false,true,false,false,false,false,false,false,false,,,(M1900) Prior Functioning ADL/IADL: Household Tasks,,,d
M1910_MLT_FCTR_FALL_RISK_ASMT,2,1104,1105,true,false,true,false,false,false,false,false,false,false,,,(M1910) Has Patient Had A Multi-factor Fall Risk Assessment?,,,
M2000_DRUG_RGMN_RVW,2,1106,1107,true,false,true,false,false,false,false,false,false,false,,,(M2000) Drug Regimen Review,"*1.If M2000_DRUG_RGMN_RVW = 00 or 01, then the following rules apply:     a)  M2002_MDCTN_FLWP must be skipped (blank).     b) M2010_HIGH_RISK_DRUG_EDCTN, M2020_CRNT_MGMT_ORAL_MDCTN and M2030_CRNT_MGMT_INJCTN_MDCTN cannot be blank. *2.  If M2000_DRUG_RGMN_RVW = NA, then M2002_MDCTN_FLWP, M2010_HIGH_RISK_DRUG_EDCTN, M2020_CRNT_MGMT_ORAL_MDCTN and M2030_CRNT_MGMT_INJCTN_MDCTN must be skipped (blank).*3.  If M2000_DRUG_RGMN_RVW = 02, then M2002_MDCTN_FLWP, M2010_HIGH_RISK_DRUG_EDCTN, M2020_CRNT_MGMT_ORAL_MDCTN and M2030_CRNT_MGMT_INJCTN_MDCTN cannot be blank.NOTE:  M2004_MDCTN_INTRVTN and M2015_DRUG_EDCTN_INTRVTN are not included in consistency edits #1, #2 and #3 because these items are not active for RFA""s 01 and 03 and not included in the skip pattern.",,
M2002_MDCTN_FLWP,1,1108,1108,true,false,true,false,false,false,false,false,false,false,,,(M2002) Medication Follow-up,"*1.If M2000_DRUG_RGMN_RVW = 00 or 01, then the following rules apply:     a)  M2002_MDCTN_FLWP must be skipped (blank).     b) M2010_HIGH_RISK_DRUG_EDCTN, M2020_CRNT_MGMT_ORAL_MDCTN and M2030_CRNT_MGMT_INJCTN_MDCTN cannot be blank. *2.  If M2000_DRUG_RGMN_RVW = NA, then M2002_MDCTN_FLWP, M2010_HIGH_RISK_DRUG_EDCTN, M2020_CRNT_MGMT_ORAL_MDCTN and M2030_CRNT_MGMT_INJCTN_MDCTN must be skipped (blank).*3.  If M2000_DRUG_RGMN_RVW = 02, then M2002_MDCTN_FLWP, M2010_HIGH_RISK_DRUG_EDCTN, M2020_CRNT_MGMT_ORAL_MDCTN and M2030_CRNT_MGMT_INJCTN_MDCTN cannot be blank.NOTE:  M2004_MDCTN_INTRVTN and M2015_DRUG_EDCTN_INTRVTN are not included in consistency edits #1, #2 and #3 because these items are not active for RFA""s 01 and 03 and not included in the skip pattern.",,
M2004_MDCTN_INTRVTN,2,1109,1110,false,false,false,false,false,true,true,false,true,false,,,(M2004) Medication Intervention,,,
M2010_HIGH_RISK_DRUG_EDCTN,2,1111,1112,true,false,true,false,false,false,false,false,false,false,,,(M2010) Patient/Caregiver High Risk Drug Education,"*1.If M2000_DRUG_RGMN_RVW = 00 or 01, then the following rules apply:     a)  M2002_MDCTN_FLWP must be skipped (blank).     b) M2010_HIGH_RISK_DRUG_EDCTN, M2020_CRNT_MGMT_ORAL_MDCTN and M2030_CRNT_MGMT_INJCTN_MDCTN cannot be blank. *2.  If M2000_DRUG_RGMN_RVW = NA, then M2002_MDCTN_FLWP, M2010_HIGH_RISK_DRUG_EDCTN, M2020_CRNT_MGMT_ORAL_MDCTN and M2030_CRNT_MGMT_INJCTN_MDCTN must be skipped (blank).*3.  If M2000_DRUG_RGMN_RVW = 02, then M2002_MDCTN_FLWP, M2010_HIGH_RISK_DRUG_EDCTN, M2020_CRNT_MGMT_ORAL_MDCTN and M2030_CRNT_MGMT_INJCTN_MDCTN cannot be blank.NOTE:  M2004_MDCTN_INTRVTN and M2015_DRUG_EDCTN_INTRVTN are not included in consistency edits #1, #2 and #3 because these items are not active for RFA""s 01 and 03 and not included in the skip pattern.",,
M2015_DRUG_EDCTN_INTRVTN,2,1113,1114,false,false,false,false,false,true,true,false,true,false,,,(M2015) Patient/Caregiver Drug Education Intervention,,,
M2020_CRNT_MGMT_ORAL_MDCTN,2,1115,1116,true,false,true,false,false,false,false,false,true,false,,,(M2020) Current: Management Of Oral Medications,"*1.If M2000_DRUG_RGMN_RVW = 00 or 01, then the following rules apply:     a)  M2002_MDCTN_FLWP must be skipped (blank).     b) M2010_HIGH_RISK_DRUG_EDCTN, M2020_CRNT_MGMT_ORAL_MDCTN and M2030_CRNT_MGMT_INJCTN_MDCTN cannot be blank.*2.  If M2000_DRUG_RGMN_RVW = NA, then M2002_MDCTN_FLWP, M2010_HIGH_RISK_DRUG_EDCTN, M2020_CRNT_MGMT_ORAL_MDCTN and M2030_CRNT_MGMT_INJCTN_MDCTN must be skipped (blank).*3.  If M2000_DRUG_RGMN_RVW = 02, then M2002_MDCTN_FLWP, M2010_HIGH_RISK_DRUG_EDCTN, M2020_CRNT_MGMT_ORAL_MDCTN and M2030_CRNT_MGMT_INJCTN_MDCTN cannot be blank.*4 If M0100_ASSMT_REASON = 09, then M2020_CRNT_MGMT_ORAL_MDCTN cannot be blank.NOTE:  M2004_MDCTN_INTRVTN and M2015_DRUG_EDCTN_INTRVTN are not included in consistency edits #1, #2 and #3 because these items are not active for RFA""s 01 and 03 and not included in the skip pattern.",,
M2030_CRNT_MGMT_INJCTN_MDCTN,2,1117,1118,true,false,true,true,true,false,false,false,true,false,,,(M2030) Current: Management Of Injectable Medications,"*1.If M2000_DRUG_RGMN_RVW = 00 or 01, then the following rules apply:     a)  M2002_MDCTN_FLWP must be skipped (blank).     b) M2010_HIGH_RISK_DRUG_EDCTN, M2020_CRNT_MGMT_ORAL_MDCTN and M2030_CRNT_MGMT_INJCTN_MDCTN cannot be blank. *2.  If M2000_DRUG_RGMN_RVW = NA, then M2002_MDCTN_FLWP, M2010_HIGH_RISK_DRUG_EDCTN, M2020_CRNT_MGMT_ORAL_MDCTN and M2030_CRNT_MGMT_INJCTN_MDCTN must be skipped (blank).*3.  If M2000_DRUG_RGMN_RVW = 02, then M2002_MDCTN_FLWP, M2010_HIGH_RISK_DRUG_EDCTN, M2020_CRNT_MGMT_ORAL_MDCTN and M2030_CRNT_MGMT_INJCTN_MDCTN cannot be blank.*4.  If M0100_ASSMT_REASON = 04, 05 or 09, then M2030_CRNT_MGMT_INJCTN_MDCTN cannot be blank.NOTE:  M2004_MDCTN_INTRVTN and M2015_DRUG_EDCTN_INTRVTN are not included in consistency edits #1, #2 and #3 because these items are not active for RFA""s 01 and 03 and not included in the skip pattern.",,
M2040_PRIOR_MGMT_ORAL_MDCTN,2,1119,1120,true,false,true,false,false,false,false,false,false,false,,,(M2040) Prior Med Mgmt: Oral Medications,,,a
M2040_PRIOR_MGMT_INJCTN_MDCTN,2,1121,1122,true,false,true,false,false,false,false,false,false,false,,,(M2040) Prior Med Mgmt: Injectable Medications,,,b
M2100_CARE_TYPE_SRC_ADL,2,1123,1124,true,false,true,false,false,false,false,false,true,false,,,"(M2100) Care Mgmt, Types And Sources Of Assist: ADL",,,a
M2100_CARE_TYPE_SRC_IADL,2,1125,1126,true,false,true,false,false,false,false,false,true,false,,,"(M2100) Care Mgmt, Types And Sources Of Assist: IADL",,,b
M2100_CARE_TYPE_SRC_MDCTN,2,1127,1128,true,false,true,false,false,false,false,false,true,false,,,"(M2100) Care Mgmt, Types And Sources Of Assist: Medication Admin",,,c
M2100_CARE_TYPE_SRC_PRCDR,2,1129,1130,true,false,true,false,false,false,false,false,true,false,,,"(M2100) Care Mgmt, Types And Sources Of Assist: Med Procs Tx",,,d
M2100_CARE_TYPE_SRC_EQUIP,2,1131,1132,true,false,true,false,false,false,false,false,true,false,,,"(M2100) Care Mgmt, Types And Sources Of Assist: Equipment",,,e
M2100_CARE_TYPE_SRC_SPRVSN,2,1133,1134,true,false,true,false,false,false,false,false,true,false,,,"(M2100) Care Mgmt, Types And Sources Of Assist: Supervision And Safety",,,f
M2100_CARE_TYPE_SRC_ADVCY,2,1135,1136,true,false,true,false,false,false,false,false,true,false,,,"(M2100) Care Mgmt, Types And Sources Of Assist: Advocacy Or Facilitation",,,g
M2110_ADL_IADL_ASTNC_FREQ,2,1137,1138,true,false,true,false,false,false,false,false,true,false,,,(M2110) How Often Recv ADL Or IADL Assistance From Any,"*1.  If M0100_ASSMT_REASON = 09 (discharged), then M2110_ADL_IADL_ASTNC_FREQ cannot equal UK.",,
M2250_PLAN_SMRY_PTNT_SPECF,2,1139,1140,true,false,true,false,false,false,false,false,false,false,,,(M2250) Plan Of Care Synopsis: Patient Specific Parameters,,,a
M2250_PLAN_SMRY_DBTS_FT_CARE,2,1141,1142,true,false,true,false,false,false,false,false,false,false,,,(M2250) Plan Of Care Synopsis: Diabetic Foot Care,,,b
M2250_PLAN_SMRY_FALL_PRVNT,2,1143,1144,true,false,true,false,false,false,false,false,false,false,,,(M2250) Plan Of Care Synopsis: Falls Prevention Interventions,,,c
M2250_PLAN_SMRY_DPRSN_INTRVTN,2,1145,1146,true,false,true,false,false,false,false,false,false,false,,,(M2250) Plan Of Care Synopsis: Depression Interventions,,,d
M2250_PLAN_SMRY_PAIN_INTRVTN,2,1147,1148,true,false,true,false,false,false,false,false,false,false,,,(M2250) Plan Of Care Synopsis: Pain Interventions,,,e
M2250_PLAN_SMRY_PRSULC_PRVNT,2,1149,1150,true,false,true,false,false,false,false,false,false,false,,,(M2250) Plan Of Care Synopsis: PU Prevention,,,f
M2250_PLAN_SMRY_PRSULC_TRTMT,2,1151,1152,true,false,true,false,false,false,false,false,false,false,,,(M2250) Plan Of Care Synopsis: PU Moist Treatment,,,g
M2300_EMER_USE_AFTR_LAST_ASMT,2,1153,1154,false,false,false,false,false,true,true,false,true,false,,,(M2300) Emergent Care: Use Since Last Oasis Data Collection,"*1.  If M2300_EMER_USE_AFTR_LAST_ASMT = 00 or UK, thenM2310_ECR_MEDICATION through M2310_ECR_UNKNOWN must be skipped (blank).*2.  If M2300_EMER_USE_AFTR_LAST_ASMT = 01 or 02, then the following rules apply:    a).  At least one item from M2310_ECR_MEDICATION through M2310_ECR_UNKNOWN must equal 1.    b).  None of the items from M2310_ECR_MEDICATION through M2310_ECR_UNKNOWN may be blank.",,
M2310_ECR_INJRY_BY_FALL,1,1155,1155,,,,,,true,true,,true,,0,,(M2310) Emergent Care Reason: Injury Caused By Fall,"*1.  If M2300_EMER_USE_AFTR_LAST_ASMT= 00 or UK, then M2310_ECR_MEDICATION through M2310_ECR_UNKNOWN must be blank.*2.  If M2300_EMER_USE_AFTR_LAST_ASMT= 01 or 02, then the following rules apply:    a).  At least one item from M2310_ECR_MEDICATION through M2310_ECR_UNKNOWN must be equal to 1.    b).  None of the items from M2310_ECR_MEDICATION through M2310_ECR_UNKNOWN may be blank.*3.  If M2310_ECR_UNKNOWN equals 1 then M2310_ECR_MEDICATION through M2310_ECR_OTHER must equal 0 (zero).","(m2300_emer_use_aftr_last_asmt == ""01"" || m2300_emer_use_aftr_last_asmt == ""02"")",
M2310_ECR_RSPRTRY_INFCTN,1,1156,1156,,,,,,true,true,,true,,0,,(M2310) Emergent Care Reason: Respiratory Infection,"*1.  If M2300_EMER_USE_AFTR_LAST_ASMT= 00 or UK, then M2310_ECR_MEDICATION through M2310_ECR_UNKNOWN must be blank.*2.  If M2300_EMER_USE_AFTR_LAST_ASMT= 01 or 02, then the following rules apply:    a).  At least one item from M2310_ECR_MEDICATION through M2310_ECR_UNKNOWN must be equal to 1.    b).  None of the items from M2310_ECR_MEDICATION through M2310_ECR_UNKNOWN may be blank.*3.  If M2310_ECR_UNKNOWN equals 1 then M2310_ECR_MEDICATION through M2310_ECR_OTHER must equal 0 (zero).","(m2300_emer_use_aftr_last_asmt == ""01"" || m2300_emer_use_aftr_last_asmt == ""02"")",
