39.57,Rep vess w synth patch,Repair of blood vessel with synthetic patch graft
39.58,Repair vess w patch NOS,Repair of blood vessel with unspecified type of patch graft
39.59,Repair of vessel NEC,Other repair of vessel
39.61,Extracorporeal circulat,Extracorporeal circulation auxiliary to open heart surgery
39.62,Hypothermia w open heart,Hypothermia (systemic) incidental to open heart surgery
39.63,Cardioplegia,Cardioplegia
39.64,Intraop cardiac pacemak,Intraoperative cardiac pacemaker
39.65,Extracorporeal memb oxy,Extracorporeal membrane oxygenation [ECMO]
39.66,Per cardiopulmon bypass,Percutaneous cardiopulmonary bypass
39.71,Endo imp oth grf abd aor,Endovascular implantation of other graft in abdominal aorta
39.72,Endovasc embol hd/nk ves,Endovascular (total) embolization or occlusion of head and neck vessels
39.73,Endo imp grft thor aorta,Endovascular implantation of graft in thoracic aorta
39.74,Endo rem obs hd/neck ves,Endovascular removal of obstruction from head and neck vessel(s)
39.75,"Endo emb hd/nk,bare coil",Endovascular embolization or occlusion of vessel(s) of head or neck using bare coils
39.76,"Endo em hd/nk,bioac coil",Endovascular embolization or occlusion of vessel(s) of head or neck using bioactive coils
39.77,Temp endovsc occls vessl,Temporary (partial) therapeutic endovascular occlusion of vessel
39.78,Endovas impln grft aorta,Endovascular implantation of branching or fenestrated graft(s) in aorta
39.79,Oth endo proc oth vessel,Other endovascular procedures on other vessels
39.81,"Imp crtd sinus stm,totl","Implantation or replacement of carotid sinus stimulation device, total system"
39.82,Imp/rep crtd sinus lead,Implantation or replacement of carotid sinus stimulation lead(s) only
39.83,Imp/rep crtd sinus gnrtr,Implantation or replacement of carotid sinus stimulation pulse generator only
39.84,Rev crtd sinus stm leads,Revision of carotid sinus stimulation lead(s) only
39.85,Rev crtd sinus pulse gen,Revision of carotid sinus stimulation pulse generator
39.86,"Rem crtd sinus stm, totl","Removal of carotid sinus stimulation device, total system"
39.87,Rem crtd sinus stm lead,Removal of carotid sinus stimulation lead(s) only
39.88,Rem crtd sinus pulse gen,Removal of carotid sinus stimulation pulse generator only
39.89,Oth cartd body/sinus op,"Other operations on carotid body, carotid sinus and other vascular bodies"
39.90,Ins non-d-e non-cor stnt,Insertion of non-drug-eluting peripheral (non-coronary) vessel stent(s)
39.92,Vein inject-scleros agnt,Injection of sclerosing agent into vein
39.93,Insert ves-to-ves cannul,Insertion of vessel-to-vessel cannula
39.94,Replac ves-to-ves cannul,Replacement of vessel-to-vessel cannula
39.95,Hemodialysis,Hemodialysis
39.96,Total body perfusion,Total body perfusion
39.97,Other perfusion,Other perfusion
39.98,Hemorrhage control NOS,"Control of hemorrhage, not otherwise specified"
39.99,Vessel operation NEC,Other operations on vessels
40.0,Incis lymphatic structur,Incision of lymphatic structures
40.11,Lymphatic struct biopsy,Biopsy of lymphatic structure
40.19,Lymphatic diag proc NEC,Other diagnostic procedures on lymphatic structures
40.21,Excis deep cervical node,Excision of deep cervical lymph node
40.22,Excise int mammary node,Excision of internal mammary lymph node
40.23,Excise axillary node,Excision of axillary lymph node
40.24,Excise inguinal node,Excision of inguinal lymph node
40.29,Simp exc lymph struc NEC,Simple excision of other lymphatic structure
40.3,Regional lymph node exc,Regional lymph node excision
40.40,Rad neck dissection NOS,"Radical neck dissection, not otherwise specified"
40.41,Unilat rad neck dissect,"Radical neck dissection, unilateral"
40.42,Bilat rad neck dissect,"Radical neck dissection, bilateral"
40.50,Rad node dissection NOS,"Radical excision of lymph nodes, not otherwise specified"
40.51,Rad dissec axillary node,Radical excision of axillary lymph nodes
40.52,Rad dissec periaort node,Radical excision of periaortic lymph nodes
40.53,Rad dissect iliac nodes,Radical excision of iliac lymph nodes
40.54,Radical groin dissection,Radical groin dissection
40.59,Rad node dissection NEC,Radical excision of other lymph nodes
40.61,Thorac duct cannulation,Cannulation of thoracic duct
40.62,Thoracic duct fistulizat,Fistulization of thoracic duct
40.63,Close thoracic duct fist,Closure of fistula of thoracic duct
40.64,Ligate thoracic duct,Ligation of thoracic duct
40.69,Thoracic duct op NEC,Other operations on thoracic duct
40.9,Lymph structure op NEC,Other operations on lymphatic structures
41.00,Bone marrow trnsplnt NOS,"Bone marrow transplant, not otherwise specified"
41.01,Auto bone mt w/o purg,Autologous bone marrow transplant without purging
41.02,Alo bone marrow trnsplnt,Allogeneic bone marrow transplant with purging
41.03,Allogrft bone marrow NOS,Allogeneic bone marrow transplant without purging
41.04,Auto hem stem ct w/o pur,Autologous hematopoietic stem cell transplant without purging
41.05,Allo hem stem ct w/o pur,Allogeneic hematopoietic stem cell transpant without purging
41.06,Cord bld stem cell trans,Cord blood stem cell transplant
41.07,Auto hem stem ct w purg,Autologous hematopoietic stem cell transplant with purging
41.08,Allo hem stem ct w purg,Allogeneic hematopoietic stem cell transplant with purging
41.09,Auto bone mt w purging,Autologous bone marrow transplant with purging
41.1,Puncture of spleen,Puncture of spleen
41.31,Bone marrow biopsy,Biopsy of bone marrow
41.32,Closed spleen biopsy,Closed [aspiration] [percutaneous] biopsy of spleen
41.33,Open spleen biopsy,Open biopsy of spleen
41.38,Marrow diagnost proc NEC,Other diagnostic procedures on bone marrow
41.39,Spleen diagnost proc NEC,Other diagnostic procedures on spleen
41.41,Splenic cyst marsupial,Marsupialization of splenic cyst
41.42,Exc splenic lesion/tiss,Excision of lesion or tissue of spleen
41.43,Partial splenectomy,Partial splenectomy
41.5,Total splenectomy,Total splenectomy
41.91,Donor marrow aspiration,Aspiration of bone marrow from donor for transplant
41.92,Injection into marrow,Injection into bone marrow
41.93,Exc of accessory spleen,Excision of accessory spleen
41.94,Spleen transplantation,Transplantation of spleen
41.95,Repair of spleen,Repair and plastic operations on spleen
41.98,Bone marrow ops NEC,Other operations on bone marrow
41.99,Spleen operation NEC,Other operations on spleen
42.01,Esophageal web incision,Incision of esophageal web
42.09,Esophageal incision NEC,Other incision of esophagus
42.10,Esophagostomy NOS,"Esophagostomy, not otherwise specified"
42.11,Cervical esophagostomy,Cervical esophagostomy
42.12,Esoph pouch exteriorizat,Exteriorization of esophageal pouch
42.19,Ext fistulizat esoph NEC,Other external fistulization of esophagus
42.21,Esophagoscopy by incis,Operative esophagoscopy by incision
42.22,Esophagoscopy thru stoma,Esophagoscopy through artificial stoma
42.23,Esophagoscopy NEC,Other esophagoscopy
42.24,Closed bx of esophagus,Closed [endoscopic] biopsy of esophagus
42.25,Open biopsy of esophagus,Open biopsy of esophagus
42.29,Esophageal dx proc NEC,Other diagnostic procedures on esophagus
42.31,Loc excis esoph divertic,Local excision of esophageal diverticulum
42.32,Local excis esophag NEC,Local excision of other lesion or tissue of esophagus
42.33,Endosc destruc esoph les,Endoscopic excision or destruction of lesion or tissue of esophagus
42.39,Destruct esophag les NEC,Other destruction of lesion or tissue of esophagus
42.40,Esophagectomy NOS,"Esophagectomy, not otherwise specified"
42.41,Partial esophagectomy,Partial esophagectomy
42.42,Total esophagectomy,Total esophagectomy
42.51,Thorac esophagoesophagos,Intrathoracic esophagoesophagostomy
42.52,Thorac esophagogastrost,Intrathoracic esophagogastrostomy
42.53,Thorac sm bowel interpos,Intrathoracic esophageal anastomosis with interposition of small bowel
42.54,Thorac esophagoenter NEC,Other intrathoracic esophagoenterostomy
42.55,Thorac lg bowel interpos,Intrathoracic esophageal anastomosis with interposition of colon
42.56,Thorac esophagocolos NEC,Other intrathoracic esophagocolostomy
42.58,Thorac interposition NEC,Intrathoracic esophageal anastomosis with other interposition
42.59,Thorac esophag anast NEC,Other intrathoracic anastomosis of esophagus
42.61,Stern esophagoesophagost,Antesternal esophagoesophagostomy
42.62,Stern esophagogastrostom,Antesternal esophagogastrostomy
42.63,Stern sm bowel interpos,Antesternal esophageal anastomosis with interposition of small bowel
42.64,Stern esophagoenter NEC,Other antesternal esophagoenterostomy
42.65,Stern lg bowel interpos,Antesternal esophageal anastomosis with interposition of colon
42.66,Stern esophagocolos NEC,Other antesternal esophagocolostomy
42.68,Stern interposition NEC,Other antesternal esophageal anastomosis with interposition
42.69,Stern esophag anast NEC,Other antesternal anastomosis of esophagus
42.7,Esophagomyotomy,Esophagomyotomy
42.81,Insert perm tube esophag,Insertion of permanent tube into esophagus
42.82,Suture esophageal lacer,Suture of laceration of esophagus
42.83,Esophagostomy closure,Closure of esophagostomy
42.84,Esoph fistula repair NEC,"Repair of esophageal fistula, not elsewhere classified"
42.85,Esophag stricture repair,Repair of esophageal stricture
42.86,Prod subq tunnel no anas,Production of subcutaneous tunnel without esophageal anastomosis
42.87,Esophageal graft NEC,Other graft of esophagus
42.89,Esophageal repair NEC,Other repair of esophagus
42.91,Ligation esoph varix,Ligation of esophageal varices
42.92,Esophageal dilation,Dilation of esophagus
42.99,Esophageal operation NEC,Other operations on esophagus
43.11,Percu endosc gastrostomy,Percutaneous [endoscopic] gastrostomy [PEG]
43.19,Other gastrostomy,Other gastrostomy
43.3,Pyloromyotomy,Pyloromyotomy
43.41,Endosc destr stomach les,Endoscopic excision or destruction of lesion or tissue of stomach
43.42,Local gastr excision NEC,Local excision of other lesion or tissue of stomach
43.49,Local gastr destruct NEC,Other destruction of lesion or tissue of stomach
43.5,Proximal gastrectomy,Partial gastrectomy with anastomosis to esophagus
43.6,Distal gastrectomy,Partial gastrectomy with anastomosis to duodenum
43.7,Part gastrec w jej anast,Partial gastrectomy with anastomosis to jejunum
43.81,Part gast w jej transpos,Partial gastrectomy with jejunal transposition
48.24,Closed rectal biopsy,Closed [endoscopic] biopsy of rectum
43.82,Lap vertical gastrectomy,Laparoscopic vertical (sleeve) gastrectomy
43.89,Opn/oth part gastrectomy,Open and other partial gastrectomy
43.91,Tot gast w intes interpo,Total gastrectomy with intestinal interposition
43.99,Total gastrectomy NEC,Other total gastrectomy
44.00,Vagotomy NOS,"Vagotomy, not otherwise specified"
44.01,Truncal vagotomy,Truncal vagotomy
44.02,Highly select vagotomy,Highly selective vagotomy
44.03,Selective vagotomy NEC,Other selective vagotomy
44.11,Transabdomin gastroscopy,Transabdominal gastroscopy
44.12,Gastroscopy thru stoma,Gastroscopy through artificial stoma
44.13,Gastroscopy NEC,Other gastroscopy
44.14,Closed gastric biopsy,Closed [endoscopic] biopsy of stomach
44.15,Open gastric biopsy,Open biopsy of stomach
44.19,Gastric diagnos proc NEC,Other diagnostic procedures on stomach
44.21,"Dilate pylorus, incision",Dilation of pylorus by incision
44.22,Endoscop dilate pylorus,Endoscopic dilation of pylorus
44.29,Other pyloroplasty,Other pyloroplasty
44.31,High gastric bypass,High gastric bypass
44.32,Percu gastrojejunostomy,Percutaneous [endoscopic] gastrojejunostomy
44.38,Lap gastroenterostomy,Laparoscopic gastroenterostomy
44.39,Gastroenterostomy NEC,Other gastroenterostomy without gastrectomy
44.40,Suture peptic ulcer NOS,"Suture of peptic ulcer, not otherwise specified"
44.41,Sut gastric ulcer site,Suture of gastric ulcer site
44.42,Suture duoden ulcer site,Suture of duodenal ulcer site
44.43,Endosc control gast hem,Endoscopic control of gastric or duodenal bleeding
44.44,Transcath embo gast hem,Transcatheter embolization for gastric or duodenal bleeding
44.49,Other control gast hem,Other control of hemorrhage of stomach or duodenum
44.5,Revision gastric anastom,Revision of gastric anastomosis
44.61,Suture gastric lacerat,Suture of laceration of stomach
44.62,Gastrostomy closure,Closure of gastrostomy
44.63,Close gastric fistul NEC,Closure of other gastric fistula
44.64,Gastropexy,Gastropexy
44.65,Esophagogastroplasty,Esophagogastroplasty
44.66,Creat esophagastr sphinc,Other procedures for creation of esophagogastric sphincteric competence
44.67,Lap creat esoph sphinct,Laparoscopic procedures for creation of esophagogastric sphincteric competence
44.68,Laparoscop gastroplasty,Laparoscopic gastroplasty
44.69,Gastric repair NEC,Other repair of stomach
44.91,Ligate gastric varices,Ligation of gastric varices
44.92,Intraop gastric manipul,Intraoperative manipulation of stomach
44.93,Insert gastric bubble,Insertion of gastric bubble (balloon)
44.94,Remove gastric bubble,Removal of gastric bubble (balloon)
44.95,Lap gastric restric proc,Laparoscopic gastric restrictive procedure
44.96,Lap rev gast restri proc,Laparoscopic revision of gastric restrictive procedure
44.97,Lap rem gast restric dev,Laparoscopic removal of gastric restrictive device(s)
44.98,Adjust gast restrict dev,(Laparoscopic) adjustment of size of adjustable gastric restrictive device
44.99,Gastric operation NEC,Other operations on stomach
45.00,Intestinal incision NOS,"Incision of intestine, not otherwise specified"
45.01,Duodenal incision,Incision of duodenum
45.02,Small bowel incision NEC,Other incision of small intestine
45.03,Large bowel incision,Incision of large intestine
45.11,Transab sm bowel endosc,Transabdominal endoscopy of small intestine
45.12,Endosc sm bowel thru st,Endoscopy of small intestine through artificial stoma
45.13,Sm bowel endoscopy NEC,Other endoscopy of small intestine
45.14,Clos small bowel biopsy,Closed [endoscopic] biopsy of small intestine
45.15,Open small bowel biopsy,Open biopsy of small intestine
45.16,Egd with closed biopsy,Esophagogastroduodenoscopy [EGD] with closed biopsy
45.19,Sm bowel dx proc NEC,Other diagnostic procedures on small intestine
